symbol,name,sector,market_value,index_weight,amount_shares,isin,country
PIIND,P.I. INDUSTRIES LTD,Materials,1040903.13,0.00578,23399,INE603J01030,India
9435,HIKARI TSUSHIN INC,Industrials,1038108.33,0.00577,6500,JP3783420007,Japan
3888,KINGSOFT CORP LTD,Communication,1037643.89,0.00576,335800,KYG5264Y1089,China
5332,TOTO LTD,Industrials,1037923.36,0.00576,37700,JP3596200000,Japan
2377,MICRO-STAR INTERNATIONAL LTD,Information Technology,1035321.76,0.00575,208000,TW0002377009,Taiwan
9064,YAMATO HOLDINGS LTD,Industrials,1032901.21,0.00574,77700,JP3940000007,Japan
BVT,BIDVEST GROUP LTD,Industrials,1031552.66,0.00573,85142,ZAE000117321,South Africa
MARK,MASRAF AL RAYAN,Financials,1029666.22,0.00572,1481824,QA000A0M8VM3,Qatar
8331,CHIBA BANK LTD,Financials,1027679.87,0.00571,122000,JP3511800009,Japan
VEDL,VEDANTA LTD,Materials,1028420.31,0.00571,221160,INE205A01025,India
FUNO11,FIBRA UNO ADMINISTRACION REIT SA,Real Estate,1025745.97,0.0057,674500,MXCFFU000001,Mexico
BZ,KANZHUN AMERICAN DEPOSITORY SHARES,Communication,1026602.8,0.0057,57545,US48553T1060,China
9868,XPENG CLASS A INC,Consumer Discretionary,1024082.86,0.00569,275134,KYG982AW1003,China
FUTU,FUTU HOLDINGS ADR LTD,Financials,1021800.65,0.00568,18629,US36118L1061,Hong Kong
6823,HKT TRUST AND HKT UNITS LTD,Communication,1022530.66,0.00568,910000,HK0000093390,Hong Kong
MABANEE,MABANEE COMPANY,Real Estate,1018122.71,0.00565,402289,KW0EQ0400725,Kuwait
ADE,ADEVINTA,Communication,1013746.24,0.00563,98508,NO0010844038,Norway
LATO B,LATOUR INVESTMENT CLASS B,Industrials,1013175.66,0.00563,39962,SE0010100958,Sweden
BHARATFORG,BHARAT FORGE LTD,Consumer Discretionary,1012681.18,0.00562,71325,INE465A01025,India
AMP,AMPLIFON,Health Care,1008628.59,0.0056,30525,IT0004056880,Italy
7747,ASAHI INTECC LTD,Health Care,1008848.83,0.0056,69100,JP3110650003,Japan
SALM,SALMAR,Consumer Staples,1007764.49,0.0056,17034,NO0010310956,Norway
JFC,JOLLIBEE FOODS CORP,Consumer Discretionary,1006155.94,0.00559,255700,PHY4466S1007,Philippines
AMRT,PT SUMBER ALFARIA TRIJAYA,Consumer Staples,1006987.33,0.00559,5838000,ID1000128705,Indonesia
1476,ECLAT TEXTILE LTD,Consumer Discretionary,1004776.55,0.00558,65000,TW0001476000,Taiwan
2324,COMPAL ELECTRONICS INC,Information Technology,1000847.1,0.00556,898000,TW0002324001,Taiwan
CONCOR,CONTAINER CORPORATION OF INDIA LTD,Industrials,1000892.18,0.00556,90484,INE111A01025,India
4732,USS LTD,Consumer Discretionary,1001716.73,0.00556,128700,JP3944130008,Japan
BCI,BANCO DE CREDITO E INVERSION,Financials,998324.66,0.00554,35257,CLP321331116,Chile
2474,CATCHER TECHNOLOGY LTD,Information Technology,996738.34,0.00554,155000,TW0002474004,Taiwan
83,SINO LAND LTD,Real Estate,994112.28,0.00552,988000,HK0083000502,Hong Kong
ALE,ALLEGRO SA,Consumer Discretionary,992210.4,0.00551,122096,LU2237380790,Poland
CSAN3,COSAN INDUSTRIA E COMERCIO SA,Energy,987939.55,0.00549,360842,BRCSANACNOR6,Brazil
2600,ALUMINUM CORPORATION OF CHINA LTD,Materials,983366.0,0.00546,1516000,CNE1000001T8,China
1102,ASIA CEMENT CORP,Materials,982550.9,0.00546,754000,TW0001102002,Taiwan
3038,KOBE BUSSAN LTD,Consumer Staples,983670.17,0.00546,45000,JP3291200008,Japan
MYPRF,MALAYSIA AIRPORTS HOLDINGS,Industrials,982753.21,0.00546,470100,MYL5014OO005,Malaysia
MYTIL,MYTILINEOS SA,Industrials,980934.87,0.00545,25139,GRS393503008,Greece
2409,AUO CORP,Information Technology,976969.28,0.00543,1790400,TW0002409000,Taiwan
KCHOL.E,KOC HOLDING A,Industrials,978138.77,0.00543,148256,TRAKCHOL91Q8,Turkey
TATAELXSI,TATA ELXSI LTD,Information Technology,977632.33,0.00543,10900,INE670A01012,India
MOL,MOL HUNGARIAN OIL AND GAS,Energy,972951.31,0.0054,119126,HU0000153937,Hungary
INDF,INDOFOOD SUKSES MAKMUR,Consumer Staples,967768.93,0.00538,2555700,ID1000057003,Indonesia
8593,MITSUBISHI HC CAPITAL INC,Financials,968958.45,0.00538,146600,JP3499800005,Japan
BCVN,BC VAUD N,Financials,965281.66,0.00536,8778,CH0531751755,Switzerland
AMMN,AMMAN MINERAL INTERNASIONAL,Materials,961952.09,0.00534,1738500,ID1000191109,Indonesia
TOTS3,TOTVS SA,Information Technology,961688.36,0.00534,181827,BRTOTSACNOR8,Brazil
3692,HANSOH PHARMACEUTICAL GROUP LTD,Health Care,959810.0,0.00533,480000,KYG549581067,China
601169,BANK OF BEIJING LTD A,Financials,958227.48,0.00532,1197900,CNE100000734,China
COPEC,EMPRESAS COPEC SA,Energy,955389.69,0.00531,131685,CLP7847L1080,Chile
HAPV3,HAPVIDA PARTICIPACOES E INVESTIMEN,Health Care,956333.69,0.00531,1434118,BRHAPVACNOR4,Brazil
ASELS.E,ASELSAN ELEKTRONIK SANAYI VE TICAR,Industrials,950488.33,0.00528,535777,TRAASELS91H2,Turkey
7550,ZENSHO HOLDINGS LTD,Consumer Discretionary,949817.95,0.00528,24800,JP3429300001,Japan
CLN,CLARIANT AG,Materials,947129.24,0.00526,65002,CH0012142631,Switzerland
6806,HIROSE ELECTRIC LTD,Information Technology,946923.2,0.00526,9200,JP3799000009,Japan
ASAI3,SENDAS DISTRIBUIDORA SA,Consumer Staples,947641.15,0.00526,377374,BRASAIACNOR0,Brazil
9719,SCSK CORP,Information Technology,945180.92,0.00525,53300,JP3400400002,Japan
002714,MUYUAN FOODS LTD A,Consumer Staples,943112.38,0.00524,156912,CNE100001RQ3,China
ORNBV,ORION CLASS B,Health Care,942776.11,0.00524,27418,FI0009014377,Finland
VOE,VOESTALPINE AG,Materials,942661.91,0.00524,35472,AT0000937503,Austria
ELI,ELIA GROUP SA,Utilities,941564.31,0.00523,9522,BE0003822393,Belgium
GODREJPROP,GODREJ PROPERTIES LTD,Real Estate,941429.59,0.00523,30995,INE484J01027,India
7181,JAPAN POST INSURANCE LTD,Financials,942315.28,0.00523,50200,JP3233250004,Japan
6618,JD HEALTH INTERNATIONAL INC,Consumer Staples,941987.86,0.00523,317300,KYG5074A1004,China
600276,JIANGSU HENGRUI MEDICINE LTD A,Health Care,941644.57,0.00523,161218,CNE0000014W7,China
KLBN11,KLABIN UNITS SA,Materials,935211.58,0.00519,202498,BRKLBNCDAM18,Brazil
AVOL,AVOLTA AG,Consumer Discretionary,933397.59,0.00518,24763,CH0023405456,Switzerland
601006,DAQIN RAILWAY LTD A,Industrials,930259.42,0.00517,892200,CNE000001NG4,China
7276,KOITO MANUFACTURING LTD,Consumer Discretionary,930272.59,0.00517,62800,JP3284600008,Japan
PNB,PUNJAB NATIONAL BANK,Financials,930238.66,0.00517,599907,INE160A01022,India
151,WANT WANT CHINA HOLDINGS LTD,Consumer Staples,930840.0,0.00517,1672000,KYG9431R1039,China
3281,GLP J-REIT REIT,Real Estate,928382.22,0.00516,1133,JP3047510007,Japan
ADIB,ABU DHABI ISLAMIC BANK,Financials,927652.02,0.00515,305269,AEA000801018,United Arab Emirates
086280,HYUNDAI GLOVIS LTD,Industrials,926478.53,0.00515,7443,KR7086280005,Korea (South)
FDJ,LA FRANCAISE DES JEUX SA,Consumer Discretionary,927704.74,0.00515,24748,FR0013451333,France
097950,CJ CHEILJEDANG CORP,Consumer Staples,923733.57,0.00513,3820,KR7097950000,Korea (South)
600886,SDIC POWER HOLDINGS LTD A,Utilities,922563.61,0.00512,422300,CNE000000JM2,China
OPAP,GREEK ORGANISATION OF FOOTBALL PRO,Consumer Discretionary,920816.72,0.00511,53509,GRS419003009,Greece
2382,SUNNY OPTICAL TECHNOLOGY LTD,Information Technology,919358.24,0.00511,192000,KYG8586D1097,China
DIB,DB ISLAMIC BANK,Financials,917215.03,0.00509,587866,AED000201015,United Arab Emirates
6305,HITACHI CONSTRUCTION MACHINERY LTD,Industrials,916216.65,0.00509,31000,JP3787000003,Japan
IDFCFIRSTB,IDFC FIRST BANK LTD,Financials,917179.96,0.00509,927687,INE092T01019,India
CDB,CELCOMDIGI,Communication,913747.98,0.00508,1068683,MYL6947OO005,Malaysia
3908,CHINA INTERNATIONAL CAPITAL CORP L,Financials,909684.55,0.00505,828400,CNE100002359,China
EVK,EVONIK INDUSTRIES AG,Materials,905840.38,0.00503,44116,DE000EVNK013,Germany
MEL,MERIDIAN ENERGY LTD,Utilities,906222.47,0.00503,262386,NZMELE0002S7,New Zealand
2050,SAVOLA GROUP,Consumer Staples,905941.7,0.00503,66245,SA0007879162,Saudi Arabia
1177,SINO BIOPHARMACEUTICAL LTD,Health Care,904786.41,0.00503,2916000,KYG8167W1380,China
HYPE3,HYPERMARCAS SA,Health Care,904226.65,0.00502,167110,BRHYPEACNOR0,Brazil
3443,GLOBAL UNICHIP CORP,Information Technology,901516.44,0.00501,24000,TW0003443008,Taiwan
HOLM B,HOLMEN CLASS B,Materials,901861.68,0.00501,24032,SE0011090018,Sweden
MARICO,MARICO LTD,Consumer Staples,902535.62,0.00501,148901,INE196A01026,India
TLX,TALANX AG,Financials,899375.56,0.005,12286,DE000TLX1005,Germany
DABUR,DABUR INDIA LTD,Consumer Staples,898949.76,0.00499,149060,INE016A01026,India
BHEL,BHARAT HEAVY ELECTRICALS LTD,Industrials,889434.09,0.00494,293479,INE257A01026,India
QAN,QANTAS AIRWAYS LTD,Industrials,887607.19,0.00493,240341,AU000000QAN2,Australia
CCRO3,COMPANHIA CONCESSOES RODOVIARIAS S,Industrials,884060.89,0.00491,363928,BRCCROACNOR2,Brazil
TCELL.E,TURKCELL ILETISIM HIZMETLERI A,Communication,884671.81,0.00491,381536,TRATCELL91M1,Turkey
000651,GREE ELECTRIC APPLIANCES INC OF ZH,Consumer Discretionary,879915.04,0.00489,159500,CNE0000001D4,China
600547,SHANDONG GOLD-MINING LTD A,Materials,878007.64,0.00488,204700,CNE000001FR7,China
1308,SITC INTERNATIONAL HOLDINGS LTD,Industrials,877320.58,0.00487,441000,KYG8187G1055,Hong Kong
BSANTANDER,BANCO SANTANDER CHILE,Financials,874950.19,0.00486,18580000,CLP1506A1070,Chile
NPI,NORTHLAND POWER INC,Utilities,874345.54,0.00486,57299,CA6665111002,Canada
9684,SQUARE ENIX HLDG LTD,Communication,874156.83,0.00486,24500,JP3164630000,Japan
6845,AZBIL CORP,Information Technology,872640.26,0.00485,31600,JP3937200008,Japan
JD.,JD SPORTS FASHION PLC,Consumer Discretionary,872666.27,0.00485,582868,GB00BM8Q5M07,United Kingdom
2310,SAHARA INTERNATIONAL PETROCHEMICAL,Materials,872449.59,0.00485,101323,SA000A0KFKK0,Saudi Arabia
9147,NIPPON EXPRESS HOLDINGS INC,Industrials,869455.13,0.00483,16900,JP3688370000,Japan
1111,SAUDI TADAWUL GROUP CO,Financials,870056.09,0.00483,12524,SA15DHKGHBH4,Saudi Arabia
600346,HENGLI PETROCHEMICAL LTD A,Materials,866653.56,0.00481,400500,CNE0000018V0,China
000568,LUZHOU LAO JIAO LTD A,Consumer Staples,862602.09,0.00479,35100,CNE000000GF2,China
4,WHARF (HOLDINGS) LTD,Real Estate,862587.87,0.00479,278000,HK0004000045,Hong Kong
1193,CHINA RESOURCES GAS GROUP LTD,Utilities,859446.73,0.00477,284000,BMG2113B1081,China
3092,ZOZO INC,Consumer Discretionary,857646.56,0.00476,39200,JP3399310006,Japan
601888,CHINA TOURISM GROUP DUTY FREE CORP,Consumer Discretionary,854571.24,0.00475,81092,CNE100000G29,China
AMUN,AMUNDI SA,Financials,854103.96,0.00474,12544,FR0004125920,France
CAR.UN,CANADIAN APARTMENT PROPERTIES REAL,Real Estate,852553.18,0.00474,27711,CA1349211054,Canada
LEGN,LEGEND BIOTECH  ADR REP CORP,Health Care,853343.2,0.00474,18110,US52490G1022,China
12,HENDERSON LAND DEVELOPMENT LTD,Real Estate,851398.11,0.00473,299003,HK0012000102,Hong Kong
1378,CHINA HONGQIAO GROUP LTD,Materials,848936.03,0.00472,680500,KYG211501005,China
LODHA,MACROTECH DEVELOPERS LTD,Real Estate,850639.76,0.00472,60153,INE670K01029,India
GLBE,GLOBAL E ONLINE LTD,Consumer Discretionary,846831.84,0.0047,25136,IL0011741688,Israel
285,BYD ELECTRONIC (INTERNATIONAL) LTD,Information Technology,845110.48,0.00469,268500,HK0285041858,China
UPL,UPL LTD,Materials,843522.05,0.00469,147310,INE628A01036,India
7951,YAMAHA CORP,Consumer Discretionary,844443.01,0.00469,40500,JP3942600002,Japan
BKW,BKW N AG,Utilities,842676.02,0.00468,5428,CH0130293662,Switzerland
004020,HYUNDAI STEEL,Materials,842924.69,0.00468,36109,KR7004020004,Korea (South)
268,KINGDEE INT L SOFTWARE GROUP LTD,Information Technology,842821.66,0.00468,855000,KYG525681477,China
HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Communication,841377.84,0.00467,56482,GRS260333000,Greece
002230,IFLYTEK LTD A,Information Technology,840684.62,0.00467,131200,CNE100000B81,China
JINDALSTEL,JINDAL STEEL AND POWER LTD,Materials,840271.86,0.00467,77498,INE749A01030,India
MAXIS,MAXIS,Communication,839385.39,0.00466,1147200,MYL6012OO008,Malaysia
5347,VANGUARD INTERNATIONAL SEMICONDUCT,Information Technology,837773.42,0.00465,314000,TW0005347009,Taiwan
1038,CHEUNG KONG INFRASTRUCTURE HOLDING,Utilities,833988.8,0.00463,153500,BMG2178K1009,Hong Kong
NTCO3,NATURA CO HOLDING SA,Consumer Staples,834128.82,0.00463,272095,BRNTCOACNOR5,Brazil
SHREECEM,SHREE CEMENT LTD,Materials,832942.79,0.00463,2849,INE070A01015,India
FIBRAPL14,PROLOGIS PROPERTY MEXICO REIT SA,Real Estate,832407.34,0.00462,210850,MXCFFI170008,Mexico
IRCTC,INDIAN RAILWAY CATERING AND TOURIS,Industrials,830062.64,0.00461,69841,INE335Y01020,India
LUND B,LUNDBERGFORETAGEN CLASS B,Financials,829795.55,0.00461,16751,SE0000108847,Sweden
SOF,SOFINA SA,Financials,830274.86,0.00461,3672,BE0003717312,Belgium
600999,CHINA MERCHANTS SECURITIES LTD A,Financials,824680.37,0.00458,420500,CNE100000HK9,China
SSW,SIBANYE STILLWATER LTD,Materials,822853.4,0.00457,620095,ZAE000259701,South Africa
GRUMAB,GRUMA,Consumer Staples,820673.7,0.00456,42125,MXP4948K1056,Mexico
3800,GCL TECHNOLOGY HOLDINGS LTD,Information Technology,816390.11,0.00453,5760000,KYG3774X1088,China
PE&OLES*,INDUST PENOLES,Materials,815743.39,0.00453,45395,MXP554091415,Mexico
NESTLE,NESTLE MALAYSIA,Consumer Staples,815114.46,0.00453,31700,MYL4707OO005,Malaysia
GOTO,GOTO GOJEK TOKOPEDIA,Consumer Discretionary,813536.98,0.00452,212241300,ID1000166903,Indonesia
LREN3,LOJAS RENNER SA,Consumer Discretionary,813462.8,0.00452,277063,BRLRENACNOR1,Brazil
1339,THE PEOPLES INSURANCE CO (GROUP),Financials,813838.9,0.00452,2442000,CNE100001MK7,China
1803,SHIMIZU CORP,Industrials,812349.56,0.00451,141500,JP3358800005,Japan
APLAPOLLO,APL APOLLO TUBES LTD,Materials,809583.48,0.0045,44160,INE702C01027,India
051900,LG H & H LTD,Consumer Staples,807764.67,0.00449,2907,KR7051900009,Korea (South)
NMDC,NMDC LTD,Materials,807618.18,0.00449,286877,INE584A01023,India
2344,WINBOND ELECTRONICS CORP,Information Technology,807779.25,0.00449,1008804,TW0002344009,Taiwan
CLS,CLICKS GROUP LTD,Consumer Staples,806409.43,0.00448,54661,ZAE000134854,South Africa
ADRO,ADARO ENERGY INDONESIA,Energy,800839.38,0.00445,4744900,ID1000111305,Indonesia
GRF,GRIFOLS SA CLASS A,Health Care,801888.42,0.00445,87324,ES0171996087,Spain
3898,ZHUZHOU CRRC TIMES ELECTRIC LTD H,Industrials,801591.64,0.00445,216100,CNE1000004X4,China
000166,SHENWAN HONGYUAN GROUP LTD A,Financials,799463.78,0.00444,1276800,CNE100002FD4,China
390,CHINA RAILWAY GROUP LTD H,Industrials,794722.63,0.00441,1507000,CNE1000007Z2,China
NPH,NORTHAM PLATINUM HLDGS LTD,Materials,791077.38,0.00439,107107,ZAE000298253,South Africa
HINDPETRO,HINDUSTAN PETROLEUM CORP LTD,Energy,787748.88,0.00438,137887,INE094A01015,India
011200,HMM LTD,Industrials,788145.18,0.00438,73812,KR7011200003,Korea (South)
034220,LG DISPLAY LTD,Information Technology,787142.03,0.00437,107533,KR7034220004,Korea (South)
NEXI,NEXI,Financials,783536.48,0.00435,135023,IT0005366767,Italy
002304,JIANGSU YANGHE BREWERY JOINT-STOCK,Consumer Staples,781365.66,0.00434,58600,CNE100000HB8,China
358,JIANGXI COPPER LTD H,Materials,780496.84,0.00434,375000,CNE1000003K3,China
HUSQ B,HUSQVARNA,Industrials,779858.21,0.00433,103301,SE0001662230,Sweden
KLBF,KALBE FARMA,Health Care,778814.25,0.00433,8902700,ID1000125107,Indonesia
ISCTR.E,TURKIYE IS BANKASI C,Financials,780032.78,0.00433,2065879,TRAISCTR91N2,Turkey
600016,CHINA MINSHENG BANKING CORP LTD A,Financials,777316.95,0.00432,1388200,CNE0000015Y0,China
2883,CHINA OILFIELD SERVICES LTD H,Energy,778517.66,0.00432,670000,CNE1000002P4,China
916,CHINA LONGYUAN POWER GROUP CORP LT,Utilities,773471.41,0.0043,1059000,CNE100000HD4,China
028050,SAMSUNG E&A LTD,Industrials,772375.83,0.00429,41262,KR7028050003,Korea (South)
EMP.A,EMPIRE LTD CLASS A,Consumer Staples,770059.61,0.00428,33415,CA2918434077,Canada
9201,JAPAN AIRLINES LTD,Industrials,770328.21,0.00428,42000,JP3705200008,Japan
SISE.E,TURKIYE SISE VE CAM FABRIKALARI A,Industrials,770588.9,0.00428,536679,TRASISEW91Q3,Turkey
MOTHERSON,SAMVARDHANA MOTHERSON INTERNATIONA,Consumer Discretionary,769072.16,0.00427,510553,INE775A01035,India
VOW,VOLKSWAGEN AG,Consumer Discretionary,767958.72,0.00427,5097,DE0007664005,Germany
ENELAM,ENEL AMERICAS SA,Utilities,766245.37,0.00426,8117958,CLP371861061,Chile
2601,CHINA PACIFIC INSURANCE (GROUP) LT,Financials,765741.14,0.00425,381000,CNE1000009Q7,China
OMU,OLD MUTUAL LIMITED LTD,Financials,765433.05,0.00425,1454076,ZAE000255360,South Africa
POLYCAB,POLYCAB INDIA LTD,Industrials,765358.23,0.00425,11997,INE455K01017,India
BCE,BCE INC,Communication,763793.61,0.00424,23695,CA05534B7604,Canada
3311,CHINA STATE CONSTRUCTION INTERNATI,Industrials,762947.31,0.00424,686000,KYG216771363,China
1585,YADEA GROUP HOLDINGS LTD,Consumer Discretionary,764257.39,0.00424,446000,KYG9830F1063,China
352820,HYBE LTD,Communication,761916.31,0.00423,4578,KR7352820005,Korea (South)
600905,CHINA THREE GORGES RENEWABLES(GROU,Utilities,756435.65,0.0042,1133200,CNE1000051F2,China
MDKA,MERDEKA COPPER GOLD,Materials,756066.29,0.0042,4430932,ID1000134406,Indonesia
6030,CITIC SECURITIES COMPANY LTD H,Financials,753786.86,0.00419,528025,CNE1000016V2,China
066970,L&F LTD,Industrials,754457.19,0.00419,6980,KR7066970005,Korea (South)
PAGEIND,PAGE INDUSTRIES LTD,Consumer Discretionary,754583.25,0.00419,1783,INE761H01022,India
000895,HENAN SHUANGHUI INVESTMENT & DEVEL,Consumer Staples,747221.65,0.00415,196300,CNE000000XM3,China
HIK,HIKMA PHARMACEUTICALS PLC,Health Care,747525.09,0.00415,33574,GB00B0LCW083,United Kingdom
326030,SK BIOPHARMACEUTICALS LTD,Health Care,746533.81,0.00415,12144,KR7326030004,Korea (South)
9910,FENG TAY ENTERPRISES LTD,Consumer Discretionary,745303.55,0.00414,152096,TW0009910000,Taiwan
AC,AIR CANADA VOTING AND VARIABLE VOT,Industrials,743215.83,0.00413,52213,CA0089118776,Canada
603259,WUXI APPTEC LTD A,Health Care,743683.42,0.00413,124159,CNE1000031K4,China
1898,CHINA COAL ENERGY LTD H,Energy,741009.12,0.00412,695000,CNE100000528,China
323410,KAKAOBANK CORP,Financials,737466.77,0.0041,42100,KR7323410001,Korea (South)
3702,WPG HOLDINGS LTD,Information Technology,737138.09,0.00409,267000,TW0003702007,Taiwan
ADNOCDIST,ABU DHABI NATIONAL OIL COMPANY FOR,Consumer Discretionary,734239.73,0.00408,774855,AEA006101017,United Arab Emirates
021240,COWAY LTD,Consumer Discretionary,733328.23,0.00407,17915,KR7021240007,Korea (South)
SONACOMS,SONA BLW PRECISION FORGINGS LTD,Consumer Discretionary,730784.06,0.00406,90117,INE073K01018,India
9202,ANA HOLDINGS INC,Industrials,726480.19,0.00404,37000,JP3429800000,Japan
1044,HENGAN INTERNATIONAL GROUP LTD,Consumer Staples,727375.17,0.00404,226500,KYG4402L1510,China
271560,ORION CORP,Consumer Staples,724976.73,0.00403,10914,KR7271560005,Korea (South)
2380,CHINA POWER INTERNATIONAL DEVELOPM,Utilities,723986.95,0.00402,1783000,HK2380027329,China
6886,HUATAI SECURITIES LTD H,Financials,724386.1,0.00402,645400,CNE100001YQ9,China
1818,ZHAOJIN MINING INDUSTRY LTD H,Materials,724227.0,0.00402,444500,CNE1000004R6,China
TIT,TELECOM ITALIA,Communication,721510.08,0.00401,3091893,IT0003497168,Italy
BANB,BACHEM HOLDING AG,Health Care,720134.96,0.004,8362,CH1176493729,Switzerland
1114,BRILLIANCE CHINA AUTOMOTIVE HOLDIN,Consumer Discretionary,721022.02,0.004,816000,BMG1368B1028,China
2018,AAC TECHNOLOGIES HOLDINGS INC,Information Technology,717961.32,0.00399,220500,KYG2953R1149,China
4002,AL MOUWASAT MEDICAL SERVICES,Health Care,717889.0,0.00399,19743,SA12C051UH11,Saudi Arabia
CPIN,CHAROEN POKPHAND INDONESIA,Consumer Staples,718031.57,0.00399,2389745,ID1000117708,Indonesia
ADP,AEROPORTS DE PARIS SA,Industrials,716073.89,0.00398,5652,FR0010340141,France
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Industrials,714994.34,0.00397,76200,MX01OM000018,Mexico
2609,YANG MING MARINE TRANSPORT CORP,Industrials,710918.06,0.00395,525000,TW0002609005,Taiwan
2618,EVA AIRWAYS CORP,Industrials,709944.2,0.00394,729000,TW0002618006,Taiwan
HL.,HARGREAVES LANSDOWN PLC,Financials,706501.29,0.00392,77319,GB00B1VZ0M25,United Kingdom
3231,NOMURA REAL ESTATE HOLDINGS INC,Real Estate,704338.24,0.00391,26300,JP3762900003,Japan
TPEIR,PIRAEUS FINANCIAL HOLDINGS SA,Financials,702598.14,0.0039,175506,GRS014003032,Greece
RNI,REINET INVESTMENTS S.C.A.,Financials,702259.42,0.0039,31273,LU0383812293,South Africa
000792,QINGHAI SALT LAKE INDUSTRY LTD A,Materials,700867.23,0.00389,307800,CNE000000SW2,China
600795,GD POWER DEVELOPMENT LTD A,Utilities,698222.93,0.00388,1010500,CNE000000PC0,China
128940,HANMI PHARM LTD,Health Care,698309.48,0.00388,3034,KR7128940004,Korea (South)
RDOR3,REDE DOR SAO LUIZ SA,Health Care,696556.48,0.00387,156773,BRRDORACNOR8,Brazil
QBR.B,QUEBECOR INC CLASS B,Communication,695008.48,0.00386,33521,CA7481932084,Canada
600989,NINGXIA BAOFENG ENERGY GROUP LTD A,Materials,693509.04,0.00385,304200,CNE100003LF5,China
WLN,WORLDLINE SA,Financials,693382.63,0.00385,63985,FR0011981968,France
384,CHINA GAS HOLDINGS LTD,Utilities,691552.25,0.00384,772600,BMG2109G1033,China
1929,CHOW TAI FOOK JEWELLERY GROUP LTD,Consumer Discretionary,691309.38,0.00384,523600,KYG211461085,China
6446,PHARMAESSENTIA CORP,Health Care,690915.27,0.00384,74000,TW0006446008,Taiwan
YKBNK.E,YAPI VE KREDI BANKASI A,Financials,691414.36,0.00384,721997,TRAYKBNK91N6,Turkey
1658,POSTAL SAVINGS BANK OF CHINA LTD H,Financials,687644.21,0.00382,1333000,CNE1000029W3,China
4958,ZHEN DING TECHNOLOGY HOLDING LTD,Information Technology,688658.39,0.00382,198000,KYG989221000,Taiwan
BEPC,BROOKFIELD RENEWABLE SUBORDINATE V,Utilities,685529.5,0.00381,30887,CA11284V1058,Canada
000425,XCMG CONSTRUCTION MACHINERY LTD A,Industrials,682260.47,0.00379,669400,CNE000000FH0,China
005070,COSMOAM&T LTD,Information Technology,680244.44,0.00378,6362,KR7005070008,Korea (South)
1548,GENSCRIPT BIOTECH CORP,Health Care,678976.7,0.00377,464000,KYG3825B1059,China
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Consumer Staples,678977.14,0.00377,306900,MXP606941179,Mexico
600436,ZHANGZHOU PIENTZEHUANG PHARMACEUTI,Health Care,677383.24,0.00376,21692,CNE000001F21,China
600150,CHINA CSSC HOLDINGS LTD A,Industrials,674626.17,0.00375,126200,CNE000000W05,China
300059,EAST MONEY INFORMATION LTD A,Financials,675310.0,0.00375,392660,CNE100000MD4,China
M44U,MAPLETREE LOGISTICS TRUST UNITS,Real Estate,675948.23,0.00375,686945,SG1S03926213,Singapore
000100,YUHAN CORP,Health Care,671667.21,0.00373,13155,KR7000100008,Korea (South)
1821,ESR CAYMAN LTD,Real Estate,669198.82,0.00372,658400,KYG319891092,Hong Kong
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,Consumer Staples,668938.17,0.00372,175100,CNE000000JP5,China
600406,NARI TECHNOLOGY LTD A,Industrials,670480.23,0.00372,186620,CNE000001G38,China
SUPREMEIND,SUPREME INDUSTRIES LTD,Materials,667717.06,0.00371,13286,INE195A01028,India
PPC,PUBLIC POWER CORPORATION SA,Utilities,665470.12,0.0037,57244,GRS434003000,Greece
UNIONBANK,UNION BANK OF INDIA LTD,Financials,664116.6,0.00369,389228,INE692A01016,India
GULF.R,GULF ENERGY DEVELOPMENT PCL NON-VO,Utilities,662613.23,0.00368,597856,TH8319010R14,Thailand
9945,RUENTEX DEVELOPMENT LTD,Real Estate,663290.72,0.00368,588600,TW0009945006,Taiwan
OCI,OCI NV,Materials,659642.2,0.00366,24842,NL0010558797,Netherlands
SIRI,SIRIUS XM HOLDINGS INC,Communication,659488.14,0.00366,215519,US82968B1035,United States
2408,NANYA TECHNOLOGY CORP,Information Technology,657998.79,0.00365,331000,TW0002408002,Taiwan
GMRINFRA,GMR AIRPORTS INFRASTRUCTURE LTD,Industrials,655678.02,0.00364,684743,INE776C01039,India
603288,FOSHAN HAI TIAN FLAVOURING & FOOD,Consumer Staples,652819.63,0.00363,125621,CNE100001SL2,China
4966,PARADE TECHNOLOGIES LTD,Information Technology,653104.76,0.00363,25000,KYG6892A1085,Taiwan
601816,BEIJING-SHANGHAI HIGH SPEED RAILWA,Industrials,652426.66,0.00362,915000,CNE100003RV9,China
EBO,EBOS GROUP LTD,Health Care,650862.9,0.00362,32369,NZEBOE0001S6,New Zealand
960,LONGFOR GROUP HOLDINGS LTD,Real Estate,651978.22,0.00362,555000,KYG5635P1090,China
AZRG,AZRIELI GROUP LTD,Real Estate,648183.96,0.0036,10219,IL0011194789,Israel
1882,HAITIAN INTERNATIONAL LTD,Industrials,648198.63,0.0036,196000,KYG4232C1087,China
3283,NIPPON PROLOGIS REIT INC,Real Estate,647516.25,0.0036,382,JP3047550003,Japan
